ticker,price,pct_from_hi,pct_above_lo,ret_1y,rs_vs_spy,vol_ratio,all_pass,atr_ratio,range5_pct,ret_6m,ret_15d,contracting_pbs,vol_dry_up,atr_compression,tight_range,hh_hl_count,hh_hl_pct,hh_hl_orderly,candle_quality,abr21_pct,candle_orderly,atr50ma_ext,not_extended_50ma,ret_5d,compression_1w,tightness_score,support_score,avg_close_in_range,close_in_upper_range,up_down_vol_ratio,accumulation_support,distribution_days,quiet_pullback_weeks,quiet_pullback,recent_expansion,post_expansion_tight,base_length,base_depth_pct,base_tightness_pct,base_close_position,pivot_age,breakout_ready,leadership_score,entry_score,sepa_vcp_score,power_play_score,pct_to_pivot,pivot,ret_1m,ret_3m,qm_momentum,qm_ema_ride,adr_pct,qm_adr_pct,qm_consolidation,qm_score,qm_continuation_score,sepa_vcp_qualifies,power_play_qualifies,qm_continuation_qualifies,qualified_count,also_fits,primary_setup,primary_setup_score,setup_score,primary_setup_valid,best_family_excess,best_family_pct,adv_usd,rs_pct_rank,rs_top_20,market_regime,regime_score,regime_eligible
UGRO,11.319999694824219,-68.80683546640323,419.2660251457224,-31.080668367506902,-67.7242759765144,0.01863574609773341,False,1.5163671088579813,47.55299969334146,2.443434383971721,-59.57142966134208,False,True,False,False,19,31.666666666666664,False,0.39935102021851293,13.694781276134943,False,0.7297686386794523,True,-31.559860530616525,False,0,1,0.23368537963525132,False,6.818756792388961,True,4,3,True,False,False,,,,,,False,0,3,3,2,,,354.61845989833034,96.8695599099864,True,False,31.236628806540196,True,True,3,4,False,False,False,0,,none,0,0,False,-1,0.6666666666666666,244104485.12928367,6.180555555555555,False,risk_on,7,False
UHS,182.41000366210938,-25.16290610085461,18.063059882247256,5.453827559174096,-31.189780049833416,0.861912085611447,False,0.7484957896594572,3.612738449420641,-10.528200285215906,-1.4479403148773051,True,True,False,True,24,40.0,True,0.44645875873266405,1.241008834082412,True,-3.316487307621712,True,0.9016511194927412,True,2,1,0.524173741444667,False,1.2366178037400346,True,7,3,True,False,False,25.0,12.663958747363797,7.510551325693539,0.34206373811086593,22.0,False,1,3,3,4,-8.332077678958738,198.99000549316406,-3.7820435170872635,-8.651597233939023,False,False,2.6161609837837996,False,True,1,2,False,False,False,0,,none,0,0,False,-2,0.5,111353983.37493896,27.84722222222222,False,risk_on,7,False
UI,1084.5,0.0,279.22137791675954,255.71645940919683,219.0728518001893,0.9075080462195958,True,1.1725447701757035,16.429696054489394,44.19939137185447,39.37975845582291,False,False,False,False,30,50.0,True,0.5625684432687595,2.9656658447148923,True,5.91353727937705,False,17.154584174020027,False,0,2,0.7871580673812244,True,3.3216137029524453,True,3,0,False,False,False,25.0,33.826206021714825,24.40387590407446,0.9900022998656726,0.0,True,10,3,4,3,-0.3381842644870847,1088.1800537109375,38.17398752079595,97.26125944497134,True,False,4.873929311543739,False,False,1,2,False,False,False,0,,none,0,0,False,-2,0.5,84918664.96459961,93.68055555555556,True,risk_on,7,False
UL,58.529998779296875,-20.93220229804027,5.554549998159719,-14.126489759623606,-50.77009736863111,0.877268265054062,False,1.0082214125093543,3.0240910553200853,-14.821852051170993,-2.1401146373585367,False,True,False,True,28,46.666666666666664,True,0.4499092726083096,0.7846111878770469,True,-4.9287954729249845,True,0.3256747106822777,True,2,0,0.4725121796742201,False,0.8719822180597029,False,3,2,True,False,False,25.0,16.993952724950173,6.458231117085203,0.3182221538025424,22.0,False,2,2,2,5,-11.586100487197948,66.19999694824219,-6.126703750297191,-8.57747965301684,False,False,1.5928879456121177,False,True,1,2,False,False,False,0,,none,0,0,False,-1,0.625,339411219.173584,12.777777777777777,False,risk_on,7,False
ULS,91.72000122070312,0.0,73.98708721675271,67.3971459037846,30.753538294777094,0.495564695971059,True,0.9492941485605281,9.419973042584532,20.386408566936055,9.516419368003737,False,True,False,False,26,43.333333333333336,True,0.45866107441753456,1.5454171519336015,True,3.4146751393792814,True,8.776092922985557,False,0,1,0.6171014639107109,True,0.888843249391766,False,6,1,False,False,False,35.0,15.675675675675677,11.633229423177188,0.9462069807381466,0.0,True,7,3,4,5,-0.8432419235641864,92.5,6.120561028403193,22.50487469970983,False,True,3.3800771345831753,False,False,1,2,False,False,False,0,,none,0,0,False,-1,0.625,76348182.3733139,70.06944444444444,False,risk_on,7,False
ULTA,553.3599853515625,-21.71132967127005,58.288278025187324,58.288278025187324,21.644670416179814,1.452823144440459,False,0.801313325142793,7.770710051013374,2.990937479090827,6.080816235791042,True,False,False,True,21,35.0,False,0.43931420797017556,1.297603236096489,False,-2.95259457306953,True,6.337672500728964,False,1,0,0.4946093488349807,False,1.1055986192696663,False,4,1,False,False,False,25.0,13.828631149322145,8.681516613814972,0.6744037780401416,24.0,False,2,2,4,4,-4.5025500570957,579.4500122070312,6.282523653832861,-16.59733501520083,False,False,2.8965555674322574,False,False,0,1,False,False,False,0,,none,0,0,False,-2,0.5,367600256.55044556,65.34722222222223,False,risk_on,7,False
UMAC,14.09000015258789,-36.38826006660306,192.93139958845288,179.56349720700203,142.9198895979945,1.523239143319397,False,0.8719423205404151,23.207945129005264,10.509805118336391,4.836313932281033,False,False,False,False,27,45.0,True,0.5917926162730843,7.096352058942339,True,-0.37345465972008896,True,2.8467178741053756,True,1,0,0.5665681163516274,False,0.4659259845457269,False,6,2,True,False,False,,,,,,False,5,2,3,4,,,-29.935356912246412,-23.878984449699015,False,False,11.546579874978779,True,True,2,3,False,False,False,0,,none,0,0,False,-2,0.5,71608004.62033272,89.65277777777779,True,risk_on,7,False
UMBF,123.58999633789062,-7.639897504795268,38.69724734666144,37.73755072843434,1.0939431194268323,0.9950772042658482,True,0.8248102645230622,5.113682241356789,15.91549422761993,10.743725831277583,False,False,False,True,22,36.666666666666664,False,0.3603429934964127,0.8508053846551002,False,1.769414353013785,True,2.794637683725276,True,2,2,0.6026895984350984,True,1.4384698207612896,True,4,2,True,False,False,45.0,19.804802289145638,9.369685690418557,0.6225879434940517,44.0,False,3,5,5,6,-7.474571160640164,133.57408648433747,13.322940679042716,1.6286557487342757,False,True,2.2136474159816686,False,True,2,4,False,True,False,1,,power_play,6,6,True,0,0.75,66786793.03665161,52.29166666666667,False,risk_on,7,False
UMC,11.65999984741211,-6.570510616198955,84.48561813996507,80.98443104695792,44.34082343795041,2.376723753942931,True,1.2580458655611324,20.58318739226179,56.931360926011365,29.26828443091867,False,False,False,False,25,41.66666666666667,True,0.4891274751553578,1.3538569758503447,True,4.44976666347719,False,19.71252691388439,False,0,1,0.6440526453153808,True,1.1112539329930007,False,5,2,True,True,True,65.0,34.62145297844215,27.530017840089588,0.7676536724387493,56.0,False,6,2,3,3,-8.044167454375561,12.680000305175781,25.376339873932462,25.376339873932462,True,False,2.4934244458445,False,True,2,2,False,False,False,0,,none,0,0,False,-3,0.375,90842411.4628458,74.86111111111111,False,risk_on,7,False
UNF,263.1300048828125,-4.278078190895773,76.00180610057008,52.843794410882914,16.200186801875404,0.7337654004106776,True,0.5851246853092353,3.6825912140737374,59.790554647675684,4.636737426137749,False,True,True,True,23,38.333333333333336,False,0.5545279794102371,1.151386099219463,True,3.26472635819748,True,2.6969025170510585,True,3,0,0.5341833657358702,False,0.3815189642596645,False,5,2,True,False,False,35.0,19.096222269798112,4.195647907899614,0.6191136274064142,26.0,False,6,3,5,6,-7.273490830584262,283.7699890136719,-1.714476436934842,25.59390675579085,False,True,1.9542976870024888,False,True,2,3,False,True,False,1,,power_play,6,6,True,0,0.75,78131237.10952759,62.5,False,risk_on,7,False
UNG,10.84000015258789,-42.887247555166894,5.859378856257624,-36.34762351425892,-72.99123112326643,0.8600680248737417,False,0.6973276998680727,5.535058791733368,-6.390326217561282,-8.4459458370989,False,True,False,True,25,41.66666666666667,True,0.4625436508438921,1.2767459736244644,True,-3.070020401031009,True,0.6499507135466986,True,2,0,0.40959183946050814,False,0.25796979865771813,False,7,4,True,False,False,25.0,20.55004203743882,12.177127582266726,0.16356893929456476,20.0,False,1,2,2,4,-17.188693458916237,13.09000015258789,-14.443566793105667,4.937078728446553,False,False,2.4414603722044967,False,True,1,2,False,False,False,0,,none,0,0,False,-2,0.5,91619099.67575073,4.305555555555555,False,risk_on,7,False
UNH,324.6300048828125,-42.9468038284913,39.39153345381419,-42.9468038284913,-79.5904114374988,0.9968051321542447,False,1.0566543790318448,6.884753488515509,-7.658794678703962,21.108009575267705,False,True,False,True,26,43.333333333333336,True,0.4847279682117313,1.4044249127702289,True,4.514181597221001,False,6.670397005300188,False,1,0,0.5341659499731417,False,0.578862805338375,False,3,1,False,True,True,65.0,27.91795802174695,14.79222138785554,0.6925612412956155,58.0,False,2,1,3,2,-8.583062359767002,355.1092535612803,14.173678547374813,-1.1679719027459012,False,True,2.687456977604862,False,False,1,1,False,False,False,0,,none,0,0,False,-3,0.375,2764593237.635498,2.9166666666666665,False,risk_on,7,False
UNM,79.62999725341797,-1.3335936137397808,17.575871249948595,7.684632396296709,-28.9589752127108,0.6631455226188828,False,0.7661303865613992,5.575791277847459,9.3747530825256,6.957690419755069,False,True,False,True,31,51.66666666666667,True,0.4692570596199798,0.976710694530589,True,3.6788682012558933,True,3.860700606709533,True,2,2,0.6658268228565876,True,0.6499387639274726,False,2,0,False,False,False,35.0,14.31409804079429,8.300892676557064,0.9202076941044598,0.0,True,4,4,4,7,-1.1421548894898104,80.55000305175781,7.260236455743296,5.287228568405156,False,True,2.0041351286910842,False,True,2,4,False,True,False,1,,power_play,7,7,True,1,0.875,123343194.73999023,29.166666666666668,False,risk_on,7,False
UNP,251.13999938964844,-5.929505846601879,20.908298125032655,18.68103603246636,-17.96257157654115,1.617676511609864,False,0.8779627904422439,3.6672738223546184,13.341013488499186,4.99602693518495,False,False,False,True,26,43.333333333333336,True,0.3551963011670581,0.6300621337922484,False,-0.08463879667664315,True,0.25148892125153033,True,2,2,0.6062825238605988,True,1.1807736780840195,False,1,1,False,False,False,65.0,18.387268882025857,5.3715020574819015,0.6551974607252091,33.0,False,3,4,3,6,-6.33997700085086,268.1400146484375,6.158850071582211,10.005848946397622,False,True,1.6671311077523725,False,True,2,4,False,True,False,1,,power_play,6,6,True,0,0.75,689625211.6845703,37.708333333333336,False,risk_on,7,False
UPS,106.44000244140625,-10.063026066004866,32.96259773386196,20.716304263180206,-15.927303345827305,0.8540092403340426,False,0.8792994041392203,7.196538760821211,28.21171574618033,9.169233273237175,False,True,False,True,25,41.66666666666667,True,0.45641731926705775,1.0269607363513489,True,0.37522872273612445,True,4.660772502851085,True,2,1,0.7045385504236602,True,0.9202974451142943,False,4,2,True,False,False,25.0,12.575517464286717,11.236376183903669,0.9150041389328094,0.0,True,3,4,3,5,-1.0688669352425406,107.58999633789062,9.913265661452142,0.9488010935893909,False,True,2.21123803302443,False,True,2,3,False,False,False,0,,none,0,0,False,-1,0.625,636750661.577568,39.72222222222222,False,risk_on,7,False
UPST,34.56999969482422,-58.90883059143361,42.73328106893428,-12.303395990367838,-48.94700359937535,1.4393661490744625,False,0.8974568223633451,26.670527341900822,-27.655122307808433,36.47848321732743,False,False,False,False,23,38.333333333333336,False,0.5260297754329646,3.0163631449892483,True,3.142962988789686,True,26.815845211173084,False,0,0,0.5830121393678199,False,1.0311437107568564,False,3,2,True,True,True,25.0,32.77700104671437,28.391676390080328,0.9075736667414263,0.0,False,1,2,2,3,-3.0294580219602407,35.650001525878906,33.836623294361054,-28.158768781855038,True,False,5.2376017412598195,True,True,3,4,False,False,False,0,,none,0,0,False,-1,0.6666666666666666,130241867.48530388,13.958333333333334,False,risk_on,7,False
URBN,74.18000030517578,-10.302293781701888,55.51362498679451,55.51362498679451,18.870017377787,1.1242601639667158,False,0.9672253715019054,12.901051031886404,11.381384391472714,19.664459262215782,True,False,False,False,19,31.666666666666664,False,0.4975571014547012,2.105095884452917,True,2.8180344893663065,True,8.13411363727612,False,0,1,0.6749826267455501,True,0.9256388098677281,False,4,1,False,False,False,55.0,19.438474941067952,13.588570759754193,0.9820316437943026,49.0,True,3,4,4,3,-0.34927744183662623,74.44000244140625,16.360784792432593,6.764531838171184,False,False,3.844072687071724,False,False,0,1,False,False,False,0,,none,0,0,False,-2,0.5,99128895.64884186,63.81944444444444,False,risk_on,7,False
URI,796.1500244140625,-21.606140770832084,40.7593140756163,37.240527451531214,0.5969198425237039,1.1739563206276713,False,0.8017956727140959,6.515103124610457,-20.487508688596844,7.266047242012119,False,False,False,True,22,36.666666666666664,False,0.3417160947604706,1.039641971834203,False,-0.07856590440978638,True,3.1375943373214588,True,2,2,0.6397968529934976,True,1.6884021770567665,True,5,2,True,False,False,35.0,18.20576778135019,10.629906712004074,0.605532875387186,30.0,False,1,5,4,6,-7.181576868077821,857.75,9.768376921759625,-13.38377488226008,False,True,2.9032138945985366,False,True,2,4,False,True,False,1,,power_play,6,6,True,0,0.75,382251073.05908203,51.66666666666667,False,risk_on,7,False
USAR,19.950000762939453,-48.4229560353185,147.2119147133872,27.394642128532887,-9.248965480474624,1.5852911884928151,False,0.9766085378708977,27.117787903987416,-30.098107487846836,24.687504768371582,True,False,False,False,21,35.0,False,0.48282359583814954,4.335195723831289,True,0.993941056475792,True,23.529419406605513,False,0,0,0.4979456609394088,False,0.7291321412121451,False,5,1,False,False,False,35.0,35.34623470074237,33.383451824773275,0.8027705874759663,26.0,False,1,1,2,2,-6.971317104964037,21.44499969482422,8.42391943773848,12.7755803315595,False,False,8.377893974582303,True,False,1,2,False,False,False,0,,none,0,0,False,-3,0.3333333333333333,213826907.40150452,44.375,False,risk_on,7,False
USB,56.93000030517578,-5.226824645476746,56.95673930735185,56.91525065883163,20.27164304982412,1.065423159160954,True,0.9083861474098799,5.28719182399082,27.21550284485861,11.490287612417704,False,False,False,True,23,38.333333333333336,False,0.45657961285044213,1.0575725046669135,True,2.005555911586928,True,2.281711213160764,True,2,1,0.6653834842376838,True,1.1528309983592073,False,3,1,False,False,False,45.0,16.161281542404346,7.939575678085385,0.7420453565690909,44.0,False,4,3,3,4,-4.168877617657452,59.40658826684625,12.076845615079357,5.7313167677053745,False,True,2.1804045447699227,False,True,2,3,False,False,False,0,,none,0,0,False,-2,0.5,568864886.2423325,64.65277777777779,False,risk_on,7,False
USFD,93.69000244140625,-8.129045540930269,53.21340981775167,52.24244564118465,15.598838032177142,1.3411898781182707,True,0.8952253168912688,5.3047295241681365,25.00334390421022,1.726388701007342,True,False,False,True,19,31.666666666666664,False,0.4137724996168497,1.0888259010468382,False,0.4842718038314843,True,2.483050008670906,True,2,2,0.610481673311692,True,1.5946822201233892,True,5,1,False,False,False,35.0,10.543163435124777,5.3047295241681365,0.6914795123463939,34.0,False,4,4,6,6,-3.252781924416359,96.83999633789062,5.317000231128799,9.310469539346045,False,True,2.5043370997344825,False,True,2,4,True,True,False,2,power_play,sepa_vcp,6,6,True,0,0.75,213668397.1931839,62.01388888888889,False,risk_on,7,False
USO,116.04000091552734,-16.481935456663244,86.0509907050927,71.27675411885954,34.63314650985203,0.8774989287836973,True,1.3298117395843263,19.975870494907983,71.12521028371764,-1.0404240137107834,False,True,False,False,31,51.66666666666667,True,0.390396387801059,1.7848766287330458,False,1.269245365192905,True,-7.0341281851973525,False,0,0,0.46771518622266983,False,0.7223930570677681,False,5,2,True,False,False,25.0,26.066120220142853,28.98138313347594,0.25552902422622525,8.0,False,5,2,3,3,-19.405469954926268,143.97999572753906,-4.627268297974673,61.953940606149786,True,False,4.487990515355975,False,True,2,3,False,False,False,0,,none,0,0,False,-2,0.5,5017629119.569626,71.31944444444444,False,risk_on,7,False
UTHR,588.3800048828125,-0.7757387664759308,114.19001774174377,106.31158169848476,69.66797408947724,1.0278614457831325,True,1.1714479403932871,3.87164214838603,35.981881153468386,10.48766689451841,False,True,False,True,20,33.33333333333333,False,0.41637023317357313,1.2428261597390842,False,2.9766244315338044,True,2.9122181769113187,True,2,0,0.5964733897530687,False,1.065985015966593,False,3,1,False,True,True,25.0,14.854658839098084,6.788130478594542,0.7839422768211697,13.0,False,8,2,4,5,-3.2094637673738213,607.8900146484375,10.941836894168366,26.552387273737168,False,True,2.8874136094662006,False,True,2,3,False,False,False,0,,none,0,0,False,-1,0.625,381130985.86273193,80.83333333333333,True,risk_on,7,False
UUP,27.360000610351562,-2.2158646963123307,5.379562410039607,3.7185182614329237,-32.925089347574584,0.5638371536874567,False,0.9677730558569457,1.2426905884616564,2.0721953863104714,-1.6181188933207746,False,True,False,True,27,45.0,True,0.45626310453977953,0.20712930603463595,True,-0.30984382957382645,True,-0.2915449057909525,True,2,1,0.4700894329061637,False,1.8590019377363483,True,4,1,False,False,False,,,,,,False,3,2,1,5,,,-1.7594246477791398,-0.2551939265236225,False,False,0.3892341299196091,False,True,1,2,False,False,False,0,,none,0,0,False,-1,0.625,92502528.00940514,25.624999999999996,False,risk_on,7,False
UUUU,20.489999771118164,-26.08225007694418,371.03448782371623,362.52822946050765,325.8846218515001,1.2556436157717084,False,0.8768049528996852,21.376286564381022,-5.5325068390626,16.02491476873236,True,False,False,False,21,35.0,False,0.4292740693296834,3.3270349939038644,False,0.42256289483573883,True,11.358696716945005,False,0,1,0.46167116867519065,False,0.9649792050048048,False,2,1,False,False,False,25.0,26.071107937412886,24.25574073313865,0.746503417221087,0.0,False,4,2,2,2,-6.608936771394358,21.940000534057617,9.513633210825345,-6.608936771394358,False,True,7.220787486603316,True,False,2,3,False,False,False,0,,none,0,0,False,-2,0.5,187445312.62958527,96.18055555555556,True,risk_on,7,False
V,317.0199890136719,-14.58492111070977,7.2753115861158735,-3.6028736949455187,-40.24648130395303,1.156629542336914,False,0.8906316806943175,5.393983564480587,-5.097510170070785,3.7606749845454424,True,False,False,True,24,40.0,True,0.37656956368947947,0.7721274860996042,False,0.8210273947127168,True,4.1595493072080325,True,2,1,0.5681429034821394,False,2.3024474377360966,True,3,1,False,False,False,35.0,9.786037830481813,6.302445170252802,0.7255330289869362,31.0,True,2,4,4,4,-2.685944161551601,325.7699890136719,6.0196644576751,-3.2367555560026684,False,True,1.8675997448127417,False,True,2,3,False,False,False,0,,none,0,0,False,-2,0.5,2148819338.0690002,19.930555555555557,False,risk_on,7,False
VAL,88.55999755859375,-13.380282268201727,194.2192572632437,194.2192572632437,157.57564965423617,1.4091636964719252,False,0.891661876674457,15.322944973938071,83.9252227458309,-13.125372338992392,False,False,False,False,30,50.0,True,0.4832059360255356,2.4999226080161674,True,-0.8480662745030354,True,-9.252996329697428,False,0,1,0.4411359101703942,False,1.2299284378394724,True,4,1,False,False,False,35.0,18.19260590768393,16.74006886441938,0.12418456246927242,13.0,False,6,2,1,1,-15.933365102862297,105.34500122070312,-4.300846463754238,64.03036637414061,True,False,4.53871513689673,False,False,1,2,False,False,False,0,,none,0,0,False,-3,0.3333333333333333,96214249.51324463,91.18055555555556,True,risk_on,7,False
VALE,17.780000686645508,0.0,115.19078482031885,115.19078482031885,78.54717721131135,1.2931224677723052,True,0.8492536183822271,5.736785255187253,68.5056760465602,18.929771996562184,False,False,False,True,30,50.0,True,0.49137117858792,1.3557463229769477,True,3.6935271679120465,True,4.834915368147552,True,2,2,0.505613207350328,False,1.398657620940489,True,1,1,False,False,False,25.0,21.962098198257294,11.2485988550974,0.9593909071765193,0.0,True,10,4,4,5,-0.8918608843314302,17.940000534057617,21.034725626463093,21.69747504764292,False,True,2.3786411142592923,False,True,2,4,False,False,False,0,,none,0,0,False,-1,0.6666666666666666,446794411.50188446,83.40277777777779,True,risk_on,7,False
VEEV,167.9499969482422,-45.15381220079255,10.909334393108661,-23.887431269411465,-60.531038878418975,0.9952951847796708,False,1.0096736279538285,14.158975416132488,-42.62631413077552,-5.794257292901817,False,False,False,False,17,28.333333333333332,False,0.39880778212502904,1.8938822985220796,False,-1.3450670658544406,True,10.909334393108661,False,0,0,0.4531179731391758,False,0.36449034796508056,False,5,2,True,False,False,25.0,22.64889876024328,17.77910160936391,0.4590541660726825,22.0,False,0,2,2,3,-12.25182742739519,191.39999389648438,-8.737706861770445,-24.41834666586096,False,False,4.129735177104145,False,True,1,2,False,False,False,0,,none,0,0,False,-3,0.375,375706026.9452667,8.61111111111111,False,risk_on,7,False
VERA,42.29999923706055,-24.01652482780756,124.16532779963036,99.15254092695169,62.50893331794418,0.8211937287593529,True,1.0337080473981548,9.952716691266804,38.64306430590545,5.067066568744094,True,False,False,False,21,35.0,False,0.4414509905424114,2.6498785910737115,True,0.45826329861703236,True,-6.083484952865959,False,0,0,0.46049848991921083,False,0.47326564166137003,False,4,2,True,True,False,25.0,20.19149293290808,18.72340026428728,0.5047418407096863,5.0,False,5,2,4,4,-10.000001623275434,47.0,10.386220182496242,-9.051815171800403,False,False,5.414041493832471,True,True,2,3,False,False,False,0,,none,0,0,False,-2,0.5,58096750.84724426,79.86111111111111,False,risk_on,7,False
VFC,21.0,-0.5651774809015575,108.43520930514327,108.43520930514327,71.79160169613576,1.9302021619741805,True,0.9706374291842467,19.666671752929688,49.71837158795562,27.04173700951977,False,False,False,False,26,43.333333333333336,True,0.4373914662427544,1.6827554871536758,False,3.2911390959838758,True,15.194736847611946,False,0,1,0.5841393908731749,False,1.7096003969380305,True,3,0,False,False,False,25.0,28.237986126199438,24.80952853248233,0.8622365687262219,0.0,False,9,2,2,3,-3.8901618610065802,21.850000381469727,28.205134773750373,12.167971263118925,True,False,3.8479597602938487,False,False,1,2,False,False,False,0,,none,0,0,False,-3,0.375,112444907.53511429,81.59722222222221,True,risk_on,7,False
VG,11.460000038146973,-39.39121379768385,93.84743493771334,29.889507217452294,-6.754100391555216,1.0830049291854698,False,1.1776128385181515,22.774874360066644,26.041371448758,-31.866823745107453,False,True,False,False,26,43.333333333333336,True,0.44262211636981635,4.078038630984643,True,-0.751723502877029,True,-11.642252874276537,False,0,0,0.5096016009415666,False,1.0002928516551435,False,3,2,True,False,False,25.0,37.8547145986314,51.74519486703525,0.07646179162348087,17.0,False,1,2,2,2,-34.96027529902451,17.6200008392334,-22.82828455380309,30.406455274618295,False,False,7.6987963867581195,True,True,2,3,False,False,False,0,,none,0,0,False,-2,0.5,492700719.5553541,46.666666666666664,False,risk_on,7,False
VIAV,44.13999938964844,0.0,390.98999458771243,345.8585968733738,309.2149892643663,0.9269403253038742,True,1.1762457843095782,15.020392296765822,231.38138439147272,28.164927844732503,False,False,False,False,31,51.66666666666667,True,0.5690331612637526,4.58131958272233,True,4.105126606311832,False,5.623351095089202,False,0,2,0.6052163554334424,True,1.609626903283195,True,4,0,False,False,False,25.0,32.91939835102415,20.208432503364435,0.9897118307928185,0.0,True,12,3,4,4,-0.33868034043395,44.290000915527344,36.06658834228937,137.31181980847143,True,False,7.256854695233579,True,False,2,3,False,False,False,0,,none,0,0,False,-2,0.5,242816473.44664574,95.97222222222223,True,risk_on,7,False
VICI,29.010000228881836,-10.469628440830325,9.019164086740572,-3.9308488342920334,-40.574456443299546,1.099875782362612,False,0.8145864695859438,4.291619862330325,-2.5111139328019005,6.811488924385989,False,False,False,True,23,38.333333333333336,False,0.5268549248654639,1.0637813495490838,True,1.3423843991754094,True,3.2017061507954914,True,2,2,0.6449211208618693,True,1.415625204475561,True,3,1,False,False,False,35.0,11.490582877100383,5.708370275474133,0.7137040981103574,34.0,False,2,4,4,6,-3.289706788037139,29.996807232607335,4.918620715915845,1.7326923401068672,False,True,1.8188404846775104,False,True,2,4,False,True,False,1,,power_play,6,6,True,0,0.75,218932026.33105278,19.72222222222222,False,risk_on,7,False
VICR,218.0500030517578,0.0,453.28597791424824,367.21665225358953,330.573044644582,1.3767016988959242,True,0.8751659097346763,20.192615529955127,260.59202687282897,38.04127233720569,False,True,False,False,31,51.66666666666667,True,0.5461788290048846,4.8464964276910765,True,3.1832503815106588,True,17.477507857729655,False,0,1,0.6045395988227797,True,1.0439849801624788,False,4,1,False,False,False,25.0,38.747997182052714,33.703274114117264,0.9229533616117656,0.0,True,12,3,4,5,-2.985402927153946,224.75999450683594,13.662430783048563,45.48305040572007,True,False,7.651181754578275,True,False,2,3,False,False,False,0,,none,0,0,False,-1,0.625,148612619.14131165,96.25,True,risk_on,7,False
VIK,85.80000305175781,0.0,128.73902130382922,113.69862961637733,77.05502200736981,2.0915523533484315,True,1.078014957039541,13.251742089483013,42.61968628553554,19.849151335053516,False,False,False,False,25,41.66666666666667,True,0.49469670498556906,1.9884246533329097,True,2.8592140110916757,True,11.183108834497002,False,0,1,0.5646449974937238,False,1.206209303537011,True,3,2,True,True,True,25.0,21.61410001319043,19.29487146426927,0.976395127338037,0.0,True,9,4,4,4,-0.5101980785142901,86.23999786376953,20.353488497529405,23.559907884732855,False,False,3.9847184679336096,False,True,1,2,False,False,False,0,,none,0,0,False,-2,0.5,241110281.82422638,82.63888888888889,True,risk_on,7,False
VIRT,50.650001525878906,-1.2285438151615424,58.391363529732665,37.26399211829585,0.6203845092883427,0.6077310974518112,False,1.1413015733720515,7.295162060234708,54.94601930127687,16.597613091858765,False,False,False,True,30,50.0,True,0.5196069516507015,1.6992181812814484,True,5.355496837794403,False,4.21811340765661,True,2,3,0.6962256489039128,True,6.84652082848499,True,0,0,False,False,False,25.0,25.8762661529161,11.992097363422921,0.8845301441594323,3.0,True,5,5,4,4,-2.987928722369382,52.209999084472656,27.006018478706807,38.094109884587326,True,True,2.965466821974098,False,True,3,4,False,False,False,0,,none,0,0,False,-1,0.6666666666666666,63291287.43804932,51.736111111111114,False,risk_on,7,False
VISN,19.09000015258789,-7.104618679691466,532.1192143428829,454.9418556699888,418.2982480609813,0.804984618593253,True,0.8487848220259149,6.024094339121189,23.240803322554584,4.259971105386162,False,False,False,True,29,48.333333333333336,True,0.34638833624407867,1.2786156481289268,False,1.2416964978452976,True,0.6325822012493099,True,2,0,0.5488515351194758,False,1.1711984403857993,False,3,0,False,False,False,55.0,17.72978761275247,9.114718476742837,0.7677055140735826,46.0,False,7,2,3,5,-4.118531899088895,19.90999984741211,8.09739704151431,2.6896180521569057,False,True,3.431554588828905,False,True,2,3,False,False,False,0,,none,0,0,False,-1,0.625,86454235.13431549,96.875,True,risk_on,7,False
VIST,64.9800033569336,-15.114303375012783,92.81899669389138,45.27163877025349,8.628031161245978,1.15245096132654,True,1.3668207661331844,13.25023696560045,82.37440754691205,-10.136902847660267,False,True,False,False,30,50.0,True,0.4086842537127119,2.049876898055524,False,0.3810539000633889,True,-1.6646465551460432,True,1,0,0.48306866739709564,False,0.7610097314840153,False,6,3,True,False,False,25.0,22.335857712557157,18.59033147474968,0.1961563202249917,13.0,False,4,2,3,3,-17.954538054592938,79.19999694824219,-6.409328717676033,32.504082675005066,False,False,4.704123592807577,False,True,1,2,False,False,False,0,,none,0,0,False,-3,0.375,128275580.54382324,57.70833333333333,False,risk_on,7,False
VKTX,35.20000076293945,-16.36968250099854,52.44694902695484,49.1525431947782,12.508935585770686,1.0910759024665655,False,0.9422074574677631,8.542613364509814,1.3533003941780697,2.7737248552976768,False,False,False,False,25,41.66666666666667,True,0.49446356711300365,3.0150380187812162,True,1.2910354114487612,True,2.7437317205454725,True,1,0,0.45560330363377527,False,1.149537089096293,False,4,2,True,False,False,25.0,20.333333333333332,11.903415768722713,0.6983607557953381,24.0,False,3,3,4,5,-6.133331298828127,37.5,4.918037446797485,3.773592756753197,False,True,5.322018084044535,True,True,3,4,False,False,False,0,,none,0,0,False,-1,0.6666666666666666,76995582.5275135,60.27777777777777,False,risk_on,7,False
